ticket_id,created_date,channel,category,priority,agent,team,first_response_minutes,resolution_hours,status,resolved_date,csat_score,region,country,response_sla_met,resolution_sla_met,month,week,day_of_week,hour_of_day
TKT-004012,2024-06-14 10:00:00,Chat,General Inquiry,Low,Agent_013,Team_Gamma,32.84767785882335,14.656679496945495,Resolved,2024-06-15 00:39:24.046189,4.0,EMEA,UAE,False,True,2024-06,2024-06-10/2024-06-16,Friday,10
TKT-004013,2024-11-10 09:00:00,Chat,Payment Issue,Medium,Agent_017,Team_Gamma,40.768456730937245,36.809207577140675,In Progress,,,APAC,Australia,False,False,2024-11,2024-11-04/2024-11-10,Sunday,9
TKT-004014,2024-08-19 08:00:00,Chat,Refund Request,Low,Agent_003,Team_Delta,96.95558426038987,69.34059968912858,Resolved,2024-08-22 05:20:26.158881,2.0,Americas,USA,False,False,2024-08,2024-08-19/2024-08-25,Monday,8
TKT-004015,2024-01-27 03:00:00,Email,Cancellation Request,Medium,Agent_001,Team_Beta,17.2450610160525,11.679294824037758,Resolved,2024-01-27 14:40:45.461367,1.0,Americas,Canada,True,True,2024-01,2024-01-22/2024-01-28,Saturday,3
TKT-004016,2024-10-01 13:00:00,Phone,Booking Modification,Medium,Agent_021,Team_Beta,67.90394332413379,26.14026897961385,In Progress,,,APAC,Australia,False,False,2024-10,2024-09-30/2024-10-06,Tuesday,13
TKT-004017,2024-03-26 04:00:00,Chat,Refund Request,Medium,Agent_005,Team_Delta,3.794848007194552,3.264696188868476,Resolved,2024-03-26 07:15:52.906280,3.0,APAC,Singapore,True,True,2024-03,2024-03-25/2024-03-31,Tuesday,4
TKT-004018,2024-04-07 13:00:00,Chat,Booking Modification,Medium,Agent_025,Team_Alpha,8.462952715973667,24.754442969295116,Resolved,2024-04-08 13:45:15.994689,4.0,EMEA,UK,True,False,2024-04,2024-04-01/2024-04-07,Sunday,13
TKT-004019,2024-09-02 04:00:00,Email,Property Question,Medium,Agent_013,Team_Gamma,28.667273225592968,22.354654183337566,Resolved,2024-09-03 02:21:16.755060,3.0,EMEA,Germany,True,True,2024-09,2024-09-02/2024-09-08,Monday,4
TKT-004020,2024-12-07 01:00:00,Email,Booking Modification,Low,Agent_024,Team_Alpha,266.7826844087973,11.352625678670952,Resolved,2024-12-07 12:21:09.452443,5.0,EMEA,France,False,True,2024-12,2024-12-02/2024-12-08,Saturday,1
TKT-004021,2024-01-11 09:00:00,Self-Service,Account Access,High,Agent_005,Team_Beta,12.840624044475879,10.229538089374685,Resolved,2024-01-11 19:13:46.337122,1.0,APAC,India,True,True,2024-01,2024-01-08/2024-01-14,Thursday,9
TKT-004022,2024-05-01 21:00:00,Email,Payment Issue,Low,Agent_005,Team_Gamma,221.4700131240438,149.38304387188984,Resolved,2024-05-08 02:22:58.957939,5.0,APAC,Thailand,False,False,2024-05,2024-04-29/2024-05-05,Wednesday,21
TKT-004023,2024-07-29 03:00:00,Email,Payment Issue,Low,Agent_023,Team_Beta,87.47026371435335,17.016128113839187,Resolved,2024-07-29 20:00:58.061210,5.0,Americas,USA,False,True,2024-07,2024-07-29/2024-08-04,Monday,3
TKT-004024,2024-02-10 14:00:00,Email,Booking Modification,Medium,Agent_012,Team_Delta,69.26581292125304,1.896026198422319,Resolved,2024-02-10 15:53:45.694314,2.0,Americas,USA,False,True,2024-02,2024-02-05/2024-02-11,Saturday,14
TKT-004025,2024-10-26 16:00:00,Social Media,Account Access,Low,Agent_002,Team_Delta,47.306953436846456,44.41293985016267,Resolved,2024-10-28 12:24:46.583461,5.0,Americas,Canada,False,False,2024-10,2024-10-21/2024-10-27,Saturday,16
TKT-004026,2024-04-21 08:00:00,Phone,Technical Issue,High,Agent_023,Team_Alpha,25.322535480726955,3.922607268164567,Resolved,2024-04-21 11:55:21.386165,4.0,EMEA,France,True,True,2024-04,2024-04-15/2024-04-21,Sunday,8
TKT-004027,2024-10-30 07:00:00,Chat,Technical Issue,Low,Agent_016,Team_Alpha,61.63676366023949,26.779543185507414,In Progress,,,APAC,Thailand,False,False,2024-10,2024-10-28/2024-11-03,Wednesday,7
TKT-004028,2024-11-09 19:00:00,Chat,Cancellation Request,Medium,Agent_017,Team_Beta,36.824743028870614,34.35183795353642,In Progress,,,EMEA,Germany,False,False,2024-11,2024-11-04/2024-11-10,Saturday,19
TKT-004029,2024-12-26 22:00:00,Chat,Cancellation Request,Low,Agent_005,Team_Beta,23.212912614643848,167.77801471215946,In Progress,,,APAC,Singapore,True,False,2024-12,2024-12-23/2024-12-29,Thursday,22
TKT-004030,2024-03-23 19:00:00,Email,Booking Modification,Low,Agent_012,Team_Delta,303.7387377497376,31.17329677262297,In Progress,,,EMEA,UAE,False,False,2024-03,2024-03-18/2024-03-24,Saturday,19
TKT-004031,2024-01-04 18:00:00,Phone,Property Question,Low,Agent_015,Team_Gamma,145.06180826613203,0.5,Resolved,2024-01-04 18:30:00.000000,1.0,EMEA,Germany,False,True,2024-01,2024-01-01/2024-01-07,Thursday,18
TKT-004032,2024-12-29 09:00:00,Email,Payment Issue,High,Agent_006,Team_Delta,29.369494003628375,8.163016594478602,Resolved,2024-12-29 17:09:46.859740,2.0,APAC,Japan,True,True,2024-12,2024-12-23/2024-12-29,Sunday,9
TKT-004033,2024-06-18 03:00:00,Chat,General Inquiry,Critical,Agent_013,Team_Beta,1.1651040256065184,2.1224357466513566,Resolved,2024-06-18 05:07:20.768688,3.0,EMEA,UK,True,True,2024-06,2024-06-17/2024-06-23,Tuesday,3
TKT-004034,2024-04-25 13:00:00,Phone,Refund Request,Medium,Agent_011,Team_Delta,3.1537731163509233,63.373220569374,Escalated,,,APAC,Australia,True,False,2024-04,2024-04-22/2024-04-28,Thursday,13
TKT-004035,2024-12-15 07:00:00,Phone,Cancellation Request,High,Agent_017,Team_Alpha,6.169439543323144,1.334415313751735,In Progress,,,Americas,Canada,True,True,2024-12,2024-12-09/2024-12-15,Sunday,7
TKT-004036,2024-11-04 17:00:00,Chat,Booking Modification,Medium,Agent_009,Team_Alpha,32.718936280175626,17.83262321889331,Resolved,2024-11-05 10:49:57.443588,5.0,APAC,India,False,True,2024-11,2024-11-04/2024-11-10,Monday,17
TKT-004037,2024-07-04 00:00:00,Phone,Refund Request,Critical,Agent_025,Team_Beta,8.106790455536535,1.7779053008796752,Resolved,2024-07-04 01:46:40.459083,3.0,EMEA,France,True,True,2024-07,2024-07-01/2024-07-07,Thursday,0
TKT-004038,2024-11-02 03:00:00,Email,Booking Modification,High,Agent_016,Team_Delta,7.605652164246776,6.551735251875034,Resolved,2024-11-02 09:33:06.246907,2.0,APAC,Thailand,True,True,2024-11,2024-10-28/2024-11-03,Saturday,3
TKT-004039,2024-02-12 00:00:00,Social Media,Booking Modification,Low,Agent_017,Team_Beta,37.75843887511112,3.171790798925556,Resolved,2024-02-12 03:10:18.446876,3.0,EMEA,Germany,False,True,2024-02,2024-02-12/2024-02-18,Monday,0
TKT-004040,2024-06-06 15:00:00,Phone,Payment Issue,Medium,Agent_020,Team_Gamma,20.973757628520005,77.55395667330474,Escalated,,,EMEA,UAE,True,False,2024-06,2024-06-03/2024-06-09,Thursday,15
TKT-004041,2024-10-03 22:00:00,Email,Property Question,Medium,Agent_024,Team_Alpha,54.72316743428724,17.17715355318765,Resolved,2024-10-04 15:10:37.752791,4.0,APAC,India,False,True,2024-10,2024-09-30/2024-10-06,Thursday,22
TKT-004042,2024-06-28 02:00:00,Phone,Refund Request,Low,Agent_018,Team_Delta,49.17619712686102,150.90771334908885,Resolved,2024-07-04 08:54:27.768057,2.0,EMEA,Germany,False,False,2024-06,2024-06-24/2024-06-30,Friday,2
TKT-004043,2024-07-13 12:00:00,Social Media,Payment Issue,Low,Agent_013,Team_Alpha,464.5381292641675,29.942985544110623,Resolved,2024-07-14 17:56:34.747959,1.0,EMEA,UK,False,False,2024-07,2024-07-08/2024-07-14,Saturday,12
TKT-004044,2024-06-27 15:00:00,Email,Booking Modification,High,Agent_011,Team_Delta,2.8851981894528285,6.359619443546235,Resolved,2024-06-27 21:21:34.629997,1.0,EMEA,France,True,True,2024-06,2024-06-24/2024-06-30,Thursday,15
TKT-004045,2024-03-26 12:00:00,Chat,Cancellation Request,High,Agent_013,Team_Alpha,20.981342799879165,18.84110176903301,Resolved,2024-03-27 06:50:27.966369,1.0,APAC,Australia,True,True,2024-03,2024-03-25/2024-03-31,Tuesday,12
TKT-004046,2024-09-07 09:00:00,Phone,Technical Issue,High,Agent_024,Team_Beta,13.343403410966493,17.22827223622442,Resolved,2024-09-08 02:13:41.780050,1.0,EMEA,France,True,True,2024-09,2024-09-02/2024-09-08,Saturday,9
TKT-004047,2024-03-12 12:00:00,Chat,Payment Issue,Critical,Agent_013,Team_Alpha,1.3269656352381474,8.652720541137526,Resolved,2024-03-12 20:39:09.793948,2.0,APAC,India,True,True,2024-03,2024-03-11/2024-03-17,Tuesday,12
TKT-004048,2024-01-13 22:00:00,Email,Payment Issue,High,Agent_012,Team_Delta,21.01281591589292,0.5,Resolved,2024-01-13 22:30:00.000000,2.0,EMEA,Germany,True,True,2024-01,2024-01-08/2024-01-14,Saturday,22
TKT-004049,2024-07-08 02:00:00,Social Media,Account Access,Low,Agent_014,Team_Beta,71.20495530347984,24.761518476053098,Resolved,2024-07-09 02:45:41.466514,2.0,APAC,Japan,False,False,2024-07,2024-07-08/2024-07-14,Monday,2
TKT-004050,2024-02-22 12:00:00,Phone,General Inquiry,Low,Agent_013,Team_Delta,137.6348543968148,3.0099299634406353,In Progress,,,APAC,India,False,True,2024-02,2024-02-19/2024-02-25,Thursday,12
TKT-004051,2024-06-12 20:00:00,Email,General Inquiry,Low,Agent_025,Team_Gamma,130.25649043638958,17.774688802366697,Resolved,2024-06-13 13:46:28.879689,5.0,APAC,Thailand,False,True,2024-06,2024-06-10/2024-06-16,Wednesday,20
TKT-004052,2024-01-25 08:00:00,Chat,Refund Request,Low,Agent_009,Team_Delta,14.070844370677614,13.813964890671235,Resolved,2024-01-25 21:48:50.273606,2.0,Americas,Brazil,True,True,2024-01,2024-01-22/2024-01-28,Thursday,8
TKT-004053,2024-11-13 08:00:00,Email,Booking Modification,Low,Agent_014,Team_Delta,219.89704497142392,46.46139523535105,Resolved,2024-11-15 06:27:41.022847,2.0,Americas,Canada,False,False,2024-11,2024-11-11/2024-11-17,Wednesday,8
TKT-004054,2024-12-22 07:00:00,Chat,Payment Issue,Medium,Agent_001,Team_Beta,51.48243090864824,54.63090337652002,Resolved,2024-12-24 13:37:51.252155,2.0,Americas,Brazil,False,False,2024-12,2024-12-16/2024-12-22,Sunday,7
TKT-004055,2024-04-29 10:00:00,Chat,Payment Issue,High,Agent_009,Team_Delta,22.75197256048372,6.481834777398449,In Progress,,,EMEA,France,True,True,2024-04,2024-04-29/2024-05-05,Monday,10
TKT-004056,2024-09-02 18:00:00,Phone,Payment Issue,High,Agent_004,Team_Gamma,8.906746659538626,14.283500771269214,Resolved,2024-09-03 08:17:00.602777,1.0,Americas,Brazil,True,True,2024-09,2024-09-02/2024-09-08,Monday,18
TKT-004057,2024-03-24 19:00:00,Chat,General Inquiry,Medium,Agent_012,Team_Gamma,9.76453548416195,0.5,Resolved,2024-03-24 19:30:00.000000,4.0,EMEA,France,True,True,2024-03,2024-03-18/2024-03-24,Sunday,19
TKT-004058,2024-09-17 11:00:00,Email,Refund Request,High,Agent_024,Team_Beta,5.922630286108089,15.45703565862722,Resolved,2024-09-18 02:27:25.328371,1.0,APAC,India,True,True,2024-09,2024-09-16/2024-09-22,Tuesday,11
TKT-004059,2024-07-24 19:00:00,Email,Technical Issue,Medium,Agent_014,Team_Gamma,104.28238698762131,4.714877028600351,Resolved,2024-07-24 23:42:53.557303,4.0,Americas,Brazil,False,True,2024-07,2024-07-22/2024-07-28,Wednesday,19
TKT-004060,2024-06-15 22:00:00,Self-Service,Booking Modification,High,Agent_009,Team_Beta,41.713814532251355,3.707524762900621,Resolved,2024-06-16 01:42:27.089146,4.0,EMEA,France,False,True,2024-06,2024-06-10/2024-06-16,Saturday,22
TKT-004061,2024-03-08 17:00:00,Email,Account Access,Medium,Agent_003,Team_Alpha,29.588496843454607,14.026712605629012,Resolved,2024-03-09 07:01:36.165380,4.0,EMEA,France,True,True,2024-03,2024-03-04/2024-03-10,Friday,17
TKT-004062,2024-02-07 02:00:00,Chat,Refund Request,Low,Agent_006,Team_Delta,42.5946978669169,148.66513791120425,Resolved,2024-02-13 06:39:54.496480,1.0,Americas,Canada,False,False,2024-02,2024-02-05/2024-02-11,Wednesday,2
TKT-004063,2024-09-10 06:00:00,Chat,Booking Modification,High,Agent_003,Team_Delta,19.657294438771366,20.284689763136644,Resolved,2024-09-11 02:17:04.883147,5.0,Americas,Brazil,True,True,2024-09,2024-09-09/2024-09-15,Tuesday,6
TKT-004064,2024-10-20 04:00:00,Email,Refund Request,Low,Agent_001,Team_Delta,174.28851520963323,21.206408038381788,Resolved,2024-10-21 01:12:23.068938,3.0,APAC,India,False,True,2024-10,2024-10-14/2024-10-20,Sunday,4
TKT-004065,2024-06-14 01:00:00,Email,Payment Issue,Medium,Agent_022,Team_Delta,76.04654230360998,2.512548694737991,Resolved,2024-06-14 03:30:45.175301,5.0,APAC,Australia,False,True,2024-06,2024-06-10/2024-06-16,Friday,1
TKT-004066,2024-04-14 08:00:00,Email,Booking Modification,Low,Agent_021,Team_Beta,3.789259536683682,50.463074105807024,Resolved,2024-04-16 10:27:47.066781,1.0,EMEA,France,True,False,2024-04,2024-04-08/2024-04-14,Sunday,8
TKT-004067,2024-06-07 14:00:00,Email,Technical Issue,Medium,Agent_003,Team_Delta,1.0,16.77226927957278,Resolved,2024-06-08 06:46:20.169406,4.0,APAC,Australia,True,True,2024-06,2024-06-03/2024-06-09,Friday,14
TKT-004068,2024-09-11 04:00:00,Chat,Technical Issue,Critical,Agent_014,Team_Gamma,2.209263093462951,1.668063158095863,Resolved,2024-09-11 05:40:05.027369,3.0,Americas,USA,True,True,2024-09,2024-09-09/2024-09-15,Wednesday,4
TKT-004069,2024-03-12 15:00:00,Email,Booking Modification,Low,Agent_020,Team_Gamma,19.855253869358137,2.273994698480989,Resolved,2024-03-12 17:16:26.380915,5.0,Americas,USA,True,True,2024-03,2024-03-11/2024-03-17,Tuesday,15
TKT-004070,2024-10-05 14:00:00,Email,Payment Issue,High,Agent_002,Team_Alpha,24.51994037227146,13.437295295952254,Resolved,2024-10-06 03:26:14.263065,2.0,EMEA,France,True,True,2024-10,2024-09-30/2024-10-06,Saturday,14
TKT-004071,2024-03-07 03:00:00,Chat,General Inquiry,Low,Agent_012,Team_Beta,91.33100598647972,12.692439726854623,Resolved,2024-03-07 15:41:32.783017,5.0,EMEA,UK,False,True,2024-03,2024-03-04/2024-03-10,Thursday,3
TKT-004072,2024-10-18 16:00:00,Chat,Technical Issue,Low,Agent_010,Team_Alpha,209.3952695792289,19.577912474206354,Resolved,2024-10-19 11:34:40.484907,1.0,APAC,Japan,False,True,2024-10,2024-10-14/2024-10-20,Friday,16
TKT-004073,2024-02-07 08:00:00,Chat,Technical Issue,Low,Agent_013,Team_Delta,23.363215958084123,12.442992519834519,Resolved,2024-02-07 20:26:34.773071,3.0,Americas,USA,True,True,2024-02,2024-02-05/2024-02-11,Wednesday,8
TKT-004074,2024-08-19 14:00:00,Chat,Payment Issue,High,Agent_020,Team_Gamma,14.801611685324866,26.2597059302909,Resolved,2024-08-20 16:15:34.941349,2.0,Americas,Canada,True,False,2024-08,2024-08-19/2024-08-25,Monday,14
TKT-004075,2024-12-18 21:00:00,Email,Booking Modification,Low,Agent_004,Team_Beta,104.14924701061346,8.869957568315998,Resolved,2024-12-19 05:52:11.847246,3.0,APAC,Singapore,False,True,2024-12,2024-12-16/2024-12-22,Wednesday,21
TKT-004076,2024-07-12 15:00:00,Chat,Payment Issue,Medium,Agent_019,Team_Gamma,18.723995612266126,47.44653555447698,Escalated,,,APAC,Singapore,True,False,2024-07,2024-07-08/2024-07-14,Friday,15
TKT-004077,2024-04-11 08:00:00,Chat,Payment Issue,Low,Agent_022,Team_Beta,87.34883563605766,20.30600255025906,Resolved,2024-04-12 04:18:21.609181,3.0,APAC,Thailand,False,True,2024-04,2024-04-08/2024-04-14,Thursday,8
TKT-004078,2024-06-11 16:00:00,Chat,Payment Issue,Low,Agent_001,Team_Alpha,106.70748804407694,39.83367276718438,Resolved,2024-06-13 07:50:01.221962,5.0,EMEA,Germany,False,False,2024-06,2024-06-10/2024-06-16,Tuesday,16
TKT-004079,2024-10-11 21:00:00,Self-Service,Booking Modification,High,Agent_025,Team_Delta,33.03944096883852,33.222306652984585,Resolved,2024-10-13 06:13:20.303951,4.0,APAC,Japan,False,False,2024-10,2024-10-07/2024-10-13,Friday,21
TKT-004080,2024-03-01 09:00:00,Social Media,Property Question,Low,Agent_011,Team_Alpha,6.869534303099804,5.088074304523194,Resolved,2024-03-01 14:05:17.067496,5.0,APAC,Australia,True,True,2024-03,2024-02-26/2024-03-03,Friday,9
TKT-004081,2024-07-06 12:00:00,Chat,Payment Issue,Low,Agent_016,Team_Delta,208.04640267425012,153.4791672078855,Resolved,2024-07-12 21:28:45.001948,2.0,APAC,Singapore,False,False,2024-07,2024-07-01/2024-07-07,Saturday,12
TKT-004082,2024-08-15 06:00:00,Chat,Refund Request,Low,Agent_019,Team_Gamma,470.3847842155431,210.21808784780535,Resolved,2024-08-24 00:13:05.116252,1.0,EMEA,France,False,False,2024-08,2024-08-12/2024-08-18,Thursday,6
TKT-004083,2024-06-20 13:00:00,Chat,Booking Modification,Medium,Agent_019,Team_Alpha,59.21681917953261,28.753948252637787,In Progress,,,Americas,Canada,False,False,2024-06,2024-06-17/2024-06-23,Thursday,13
TKT-004084,2024-03-25 12:00:00,Email,Cancellation Request,Medium,Agent_012,Team_Alpha,60.161464892892496,0.5,Resolved,2024-03-25 12:30:00.000000,5.0,EMEA,France,False,True,2024-03,2024-03-25/2024-03-31,Monday,12
TKT-004085,2024-10-12 05:00:00,Chat,Booking Modification,Low,Agent_003,Team_Gamma,29.50412055039546,82.52375408947952,Resolved,2024-10-15 15:31:25.514722,4.0,EMEA,Germany,True,False,2024-10,2024-10-07/2024-10-13,Saturday,5
TKT-004086,2024-06-05 14:00:00,Phone,Cancellation Request,Low,Agent_023,Team_Gamma,88.84709144641192,102.69013368838276,Resolved,2024-06-09 20:41:24.481278,4.0,APAC,Japan,False,False,2024-06,2024-06-03/2024-06-09,Wednesday,14
TKT-004087,2024-09-03 00:00:00,Email,Booking Modification,Medium,Agent_024,Team_Gamma,55.078764285137986,95.03656472689106,Escalated,,,EMEA,Germany,False,False,2024-09,2024-09-02/2024-09-08,Tuesday,0
TKT-004088,2024-07-11 16:00:00,Social Media,General Inquiry,Low,Agent_018,Team_Beta,110.64114769797943,87.75907227608172,Resolved,2024-07-15 07:45:32.660194,5.0,APAC,India,False,False,2024-07,2024-07-08/2024-07-14,Thursday,16
TKT-004089,2024-01-07 21:00:00,Chat,Refund Request,High,Agent_017,Team_Gamma,7.295205440815827,5.3086079127453845,In Progress,,,APAC,Thailand,True,True,2024-01,2024-01-01/2024-01-07,Sunday,21
TKT-004090,2024-07-10 07:00:00,Phone,Cancellation Request,High,Agent_005,Team_Beta,42.23079251412166,7.001019355580851,In Progress,,,APAC,Australia,False,True,2024-07,2024-07-08/2024-07-14,Wednesday,7
TKT-004091,2024-01-25 13:00:00,Phone,Booking Modification,Medium,Agent_016,Team_Gamma,32.46837184614848,15.932110733745017,Resolved,2024-01-26 04:55:55.598641,2.0,APAC,Australia,False,True,2024-01,2024-01-22/2024-01-28,Thursday,13
TKT-004092,2024-07-07 12:00:00,Chat,Property Question,Low,Agent_024,Team_Beta,420.2914338881164,20.90099259911835,In Progress,,,APAC,Thailand,False,True,2024-07,2024-07-01/2024-07-07,Sunday,12
TKT-004093,2024-04-27 13:00:00,Email,Refund Request,Medium,Agent_014,Team_Gamma,37.34225739483164,35.44705757830444,In Progress,,,EMEA,France,False,False,2024-04,2024-04-22/2024-04-28,Saturday,13
TKT-004094,2024-09-28 05:00:00,Chat,Booking Modification,High,Agent_019,Team_Beta,23.653359044471184,8.81368627203957,In Progress,,,APAC,Singapore,True,True,2024-09,2024-09-23/2024-09-29,Saturday,5
TKT-004095,2024-11-16 13:00:00,Chat,Property Question,Medium,Agent_006,Team_Delta,60.96983603300692,24.247893225920073,Resolved,2024-11-17 13:14:52.415613,4.0,EMEA,Germany,False,False,2024-11,2024-11-11/2024-11-17,Saturday,13
TKT-004096,2024-01-03 23:00:00,Chat,Refund Request,High,Agent_003,Team_Delta,16.21853204221836,15.768265215222709,Resolved,2024-01-04 14:46:05.754775,4.0,EMEA,Germany,True,True,2024-01,2024-01-01/2024-01-07,Wednesday,23
TKT-004097,2024-05-29 04:00:00,Email,Refund Request,Medium,Agent_006,Team_Alpha,1.0,6.985437080722741,Resolved,2024-05-29 10:59:07.573491,2.0,APAC,Singapore,True,True,2024-05,2024-05-27/2024-06-02,Wednesday,4
TKT-004098,2024-11-27 18:00:00,Email,Refund Request,Medium,Agent_012,Team_Gamma,3.626599697588835,16.84501524533851,Resolved,2024-11-28 10:50:42.054883,2.0,EMEA,Germany,True,True,2024-11,2024-11-25/2024-12-01,Wednesday,18
TKT-004099,2024-01-12 04:00:00,Social Media,Refund Request,Low,Agent_020,Team_Gamma,104.52490159658359,26.986915854317306,Resolved,2024-01-13 06:59:12.897076,2.0,Americas,Canada,False,False,2024-01,2024-01-08/2024-01-14,Friday,4
TKT-004100,2024-04-12 14:00:00,Chat,Account Access,Medium,Agent_011,Team_Beta,109.25719651028186,5.179902970592028,Resolved,2024-04-12 19:10:47.650694,2.0,APAC,Australia,False,True,2024-04,2024-04-08/2024-04-14,Friday,14
TKT-004101,2024-02-12 07:00:00,Self-Service,Cancellation Request,Low,Agent_007,Team_Alpha,110.29787759198976,28.104147061377432,Escalated,,,EMEA,Germany,False,False,2024-02,2024-02-12/2024-02-18,Monday,7
TKT-004102,2024-11-28 16:00:00,Chat,Property Question,High,Agent_001,Team_Delta,4.037733731690896,17.72441874806455,Resolved,2024-11-29 09:43:27.907493,5.0,APAC,Japan,True,True,2024-11,2024-11-25/2024-12-01,Thursday,16
TKT-004103,2024-01-17 22:00:00,Phone,Refund Request,High,Agent_016,Team_Alpha,5.789755668710243,6.949875019315998,Resolved,2024-01-18 04:56:59.550070,5.0,APAC,India,True,True,2024-01,2024-01-15/2024-01-21,Wednesday,22
TKT-004104,2024-11-03 16:00:00,Chat,Technical Issue,High,Agent_016,Team_Beta,14.639013759829936,2.024637190112281,Resolved,2024-11-03 18:01:28.693884,3.0,APAC,Singapore,True,True,2024-11,2024-10-28/2024-11-03,Sunday,16
TKT-004105,2024-09-09 01:00:00,Chat,General Inquiry,Medium,Agent_017,Team_Gamma,40.90292444603546,10.489190783636518,Resolved,2024-09-09 11:29:21.086821,3.0,APAC,Japan,False,True,2024-09,2024-09-09/2024-09-15,Monday,1
TKT-004106,2024-09-14 01:00:00,Social Media,Booking Modification,Low,Agent_015,Team_Alpha,374.02035569186035,45.57725964498373,In Progress,,,EMEA,UAE,False,False,2024-09,2024-09-09/2024-09-15,Saturday,1
